Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","493","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","41.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2875","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","82.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","440","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","31.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3163","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","91.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","700","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2880","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","103.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1308","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","73.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3520","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","111.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1227","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","67.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2130","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","47.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","102","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2847","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","97.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","638","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","46.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2474","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","307","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2883","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","74.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","246","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","13.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2620","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","294","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2623","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2565","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3449","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","116.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1100","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","64.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2854","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","758","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3228","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","96.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","968","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","55.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2951","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","582","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","40.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2156","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3219","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","100.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","752","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2483","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","66.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","571","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","28.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2977","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","702","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","48.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2244","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","330","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2770","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","70.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","367","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3353","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1156","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","69.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","170","Pérou","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2786","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","170","Pérou","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","170","Pérou","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","459","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","170","Pérou","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","42.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2809","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","417","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3508","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","104.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1007","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","56.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","70","Polynésie française","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2921","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","70","Polynésie française","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","70","Polynésie française","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","822","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","70","Polynésie française","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3458","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","117.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1045","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","75.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","212","République arabe syrienne","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2760","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","212","République arabe syrienne","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","74.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","212","République arabe syrienne","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","420","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","212","République arabe syrienne","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1870","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","266","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3453","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","691","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2687","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","561","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1913","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","25.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","3.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2762","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","283","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2970","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","506","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2097","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","55.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","132","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2374","Fc","Donnée calculée"
